Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold
FizzySip,1128299,2022-12-23,1900-01-12,West,Utah,Sprite,0.7000000000000002,5500
FizzySip,1128299,2022-12-23,1900-01-12,West,Utah,Fanta,0.7000000000000002,5500
FizzySip,1128299,2022-12-23,1900-01-12,West,Utah,Powerade,0.8000000000000002,4750
FizzySip,1128299,2022-12-23,1900-01-12,West,Utah,Dasani Water,0.8500000000000002,5750
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Coca-Cola,0.35000000000000003,4000
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Diet Coke,0.45,4000
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Sprite,0.45,4000
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Fanta,0.45,2500
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Powerade,0.5000000000000001,2000
FizzySip,1128299,2022-01-17,1900-01-01,West,Oregon,Dasani Water,0.45,4500
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Coca-Cola,0.35000000000000003,5000
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Diet Coke,0.45,4000
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Sprite,0.45,4000
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Fanta,0.45,2500
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Powerade,0.5000000000000001,1750
FizzySip,1128299,2022-02-17,1900-01-02,West,Oregon,Dasani Water,0.45,3750
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Coca-Cola,0.45,5250
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Diet Coke,0.55,3750
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Sprite,0.6,4000
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Fanta,0.55,3000
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Powerade,0.6000000000000001,1500
FizzySip,1128299,2022-03-16,1900-01-03,West,Oregon,Dasani Water,0.45,3500
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Coca-Cola,0.5,5250
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Diet Coke,0.55,3250
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Sprite,0.55,3750
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Fanta,0.4000000000000001,2750
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Powerade,0.4500000000000001,1750
FizzySip,1128299,2022-04-17,1900-01-04,West,Oregon,Dasani Water,0.6000000000000001,3500
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Coca-Cola,0.45,5500
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Diet Coke,0.5,4000
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Sprite,0.5,4000
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Fanta,0.45,3250
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Powerade,0.39999999999999997,2250
FizzySip,1128299,2022-05-18,1900-01-05,West,Oregon,Dasani Water,0.65,5750
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Coca-Cola,0.6,8250
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Diet Coke,0.7,7000
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Sprite,0.85,7000
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Fanta,0.85,5750
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Powerade,0.9500000000000001,4500
FizzySip,1128299,2022-06-17,1900-01-06,West,Oregon,Dasani Water,1.1,7500
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Coca-Cola,0.9,9000
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Diet Coke,0.9500000000000001,7500
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Sprite,0.9500000000000001,7000
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Fanta,0.9,6000
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Powerade,0.9500000000000001,6500
FizzySip,1128299,2022-07-16,1900-01-07,West,Oregon,Dasani Water,1.1,6500
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Coca-Cola,0.9500000000000001,8500
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Diet Coke,0.8500000000000001,8250
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Sprite,0.7500000000000001,7000
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Fanta,0.7500000000000001,4750
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Powerade,0.6499999999999999,4750
FizzySip,1128299,2022-08-17,1900-01-08,West,Oregon,Dasani Water,0.7,3000
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Coca-Cola,0.4500000000000001,5000
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Diet Coke,0.5000000000000001,5000
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Sprite,0.4500000000000001,3000
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Fanta,0.4500000000000001,2500
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Powerade,0.55,2750
FizzySip,1128299,2022-09-18,1900-01-09,West,Oregon,Dasani Water,0.39999999999999997,3000
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Coca-Cola,0.35000000000000003,4000
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Diet Coke,0.5000000000000001,5750
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Sprite,0.4500000000000001,4000
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Fanta,0.4000000000000001,3750
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Powerade,0.5,3500
FizzySip,1128299,2022-10-17,1900-01-10,West,Oregon,Dasani Water,0.55,4000
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Coca-Cola,0.4000000000000001,6250
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Diet Coke,0.4500000000000001,7000
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Sprite,0.4000000000000001,5250
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Fanta,0.5000000000000001,5000
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Powerade,0.7000000000000001,4750
FizzySip,1128299,2022-11-17,1900-01-11,West,Oregon,Dasani Water,0.8500000000000002,6000
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Coca-Cola,0.7000000000000002,8000
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Diet Coke,0.8000000000000003,8000
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Sprite,0.7500000000000002,6000
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Fanta,0.7500000000000002,6000
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Powerade,0.8500000000000002,5250
FizzySip,1128299,2022-12-16,1900-01-12,West,Oregon,Dasani Water,0.9000000000000002,6250
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Coca-Cola,0.2,6750
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Diet Coke,0.3,6750
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Sprite,0.3,4750
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Fanta,0.35,4750
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Powerade,0.4,3250
BevCo,1197831,2022-01-05,1900-01-01,South,Louisiana,Dasani Water,0.35,4750
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Coca-Cola,0.25,6250
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Diet Coke,0.35,6000
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Sprite,0.35,4250
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Fanta,0.35,3750
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Powerade,0.4,2500
BevCo,1197831,2022-02-04,1900-01-02,South,Louisiana,Dasani Water,0.35,4500
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Coca-Cola,0.3,6250
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Diet Coke,0.4,6250
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Sprite,0.3,4500
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Fanta,0.35000000000000003,3500
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Powerade,0.4,2500
BevCo,1197831,2022-03-06,1900-01-03,South,Louisiana,Dasani Water,0.35000000000000003,4000
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Coca-Cola,0.19999999999999998,6500
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Diet Coke,0.30000000000000004,6500
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Sprite,0.24999999999999997,4750
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Fanta,0.30000000000000004,3750
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Powerade,0.35,2750
BevCo,1197831,2022-04-05,1900-01-04,South,Louisiana,Dasani Water,0.30000000000000004,5500
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Coca-Cola,0.19999999999999998,7000
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Diet Coke,0.30000000000000004,7250
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Sprite,0.24999999999999997,5750
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Fanta,0.35000000000000003,5000
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Powerade,0.5,4000
BevCo,1197831,2022-05-05,1900-01-05,South,Louisiana,Dasani Water,0.45,7500
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Coca-Cola,0.45,7500
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Diet Coke,0.5,7500
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Sprite,0.5,6000
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Fanta,0.5,5500
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Powerade,0.55,4500
BevCo,1197831,2022-06-04,1900-01-06,South,Louisiana,Dasani Water,0.6000000000000001,8250
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Coca-Cola,0.5,7750
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Diet Coke,0.55,7750
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Sprite,0.5,9250
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Fanta,0.5,5250
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Powerade,0.55,5250
BevCo,1197831,2022-07-06,1900-01-07,South,Louisiana,Dasani Water,0.65,8000
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Coca-Cola,0.5,7500
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Diet Coke,0.55,7500
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Sprite,0.5,9250
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Fanta,0.5,4750
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Powerade,0.55,4750
BevCo,1197831,2022-08-08,1900-01-08,South,Louisiana,Dasani Water,0.6,7250
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Coca-Cola,0.55,6750
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Diet Coke,0.55,6250
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Sprite,0.6,6750
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Fanta,0.6,4000
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Powerade,0.55,4000
BevCo,1197831,2022-09-05,1900-01-09,South,Louisiana,Dasani Water,0.5,6250
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Coca-Cola,0.4,5750
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Diet Coke,0.4,5750
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Sprite,0.45,5250
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Fanta,0.45,3750
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Powerade,0.35000000000000003,3500
BevCo,1197831,2022-10-04,1900-01-10,South,Louisiana,Dasani Water,0.45,5250
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Coca-Cola,0.35000000000000003,6750
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Diet Coke,0.35000000000000003,6750
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Sprite,0.6,6000
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Fanta,0.6,4500
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Powerade,0.5499999999999999,4250
BevCo,1197831,2022-11-05,1900-01-11,South,Louisiana,Dasani Water,0.65,6250
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Coca-Cola,0.5499999999999999,7750
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Diet Coke,0.5499999999999999,7750
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Sprite,0.6,6750
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Fanta,0.6,5250
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Powerade,0.5499999999999999,4750
BevCo,1197831,2022-12-04,1900-01-12,South,Louisiana,Dasani Water,0.65,7250
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Coca-Cola,0.29999999999999993,4250
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Diet Coke,0.4,4250
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Sprite,0.4,4250
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Fanta,0.4,2750
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Powerade,0.45000000000000007,2250
FizzySip,1128299,2022-01-23,1900-01-01,West,Idaho,Dasani Water,0.4,4250
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Coca-Cola,0.29999999999999993,4750
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Diet Coke,0.4,3750
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Sprite,0.4,3750
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Fanta,0.4,2250
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Powerade,0.45000000000000007,1500
FizzySip,1128299,2022-02-23,1900-01-02,West,Idaho,Dasani Water,0.4,3500
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Coca-Cola,0.4,5000
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Diet Coke,0.5,3500
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Sprite,0.5,3500
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Fanta,0.5,2250
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Powerade,0.55,1250
FizzySip,1128299,2022-03-22,1900-01-03,West,Idaho,Dasani Water,0.5,3250
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Coca-Cola,0.5,5000
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Diet Coke,0.55,3000
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Sprite,0.55,3500
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Fanta,0.5,2500
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Powerade,0.55,1500
FizzySip,1128299,2022-04-23,1900-01-04,West,Idaho,Dasani Water,0.7000000000000001,3250
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Coca-Cola,0.5,5250
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Diet Coke,0.55,3750
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Sprite,0.55,4000
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Fanta,0.5,3000
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Powerade,0.55,2000
FizzySip,1128299,2022-05-24,1900-01-05,West,Idaho,Dasani Water,0.7000000000000001,3750
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Coca-Cola,0.5,6250
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Diet Coke,0.55,4750
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Sprite,0.55,4750
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Fanta,0.5,3500
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Powerade,0.55,2250
FizzySip,1128299,2022-06-23,1900-01-06,West,Idaho,Dasani Water,0.7000000000000001,5250
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Coca-Cola,0.5,6750
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Diet Coke,0.55,5250
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Sprite,0.55,4750
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Fanta,0.5,3750
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Powerade,0.55,4250
FizzySip,1128299,2022-07-22,1900-01-07,West,Idaho,Dasani Water,0.7000000000000001,4250
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Coca-Cola,0.55,6250
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Diet Coke,0.6000000000000001,5750
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Sprite,0.55,4500
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Fanta,0.55,4000
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Powerade,0.65,4000
FizzySip,1128299,2022-08-23,1900-01-08,West,Idaho,Dasani Water,0.7000000000000001,3750
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Coca-Cola,0.45000000000000007,5750
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Diet Coke,0.5000000000000001,5750
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Sprite,0.45000000000000007,4250
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Fanta,0.45000000000000007,3750
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Powerade,0.55,3750
FizzySip,1128299,2022-09-24,1900-01-09,West,Idaho,Dasani Water,0.6000000000000001,4250
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Coca-Cola,0.45000000000000007,5000
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Diet Coke,0.5000000000000001,5000
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Sprite,0.45000000000000007,3250
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Fanta,0.45000000000000007,3000
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Powerade,0.55,2750
FizzySip,1128299,2022-10-23,1900-01-10,West,Idaho,Dasani Water,0.6000000000000001,3250
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Coca-Cola,0.45000000000000007,5000
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Diet Coke,0.5000000000000001,5250
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Sprite,0.45000000000000007,3750
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Fanta,0.45000000000000007,3500
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Powerade,0.55,3000
FizzySip,1128299,2022-11-23,1900-01-11,West,Idaho,Dasani Water,0.6000000000000001,4250
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Coca-Cola,0.45000000000000007,6250
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Diet Coke,0.5000000000000001,6250
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Sprite,0.45000000000000007,4250
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Fanta,0.45000000000000007,4250
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Powerade,0.55,3500
FizzySip,1128299,2022-12-22,1900-01-12,West,Idaho,Dasani Water,0.6000000000000001,4500
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Coca-Cola,0.3499999999999999,4750
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Diet Coke,0.45,4750
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Sprite,0.45,4750
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Fanta,0.45,3250
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Powerade,0.5000000000000001,2750
FizzySip,1128299,2022-01-26,1900-01-01,West,Arizona,Dasani Water,0.45,4750
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Coca-Cola,0.3499999999999999,5250
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Diet Coke,0.45,4250
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Sprite,0.45,4250
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Fanta,0.45,2750
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Powerade,0.5000000000000001,2000
FizzySip,1128299,2022-02-26,1900-01-02,West,Arizona,Dasani Water,0.45,4000
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Coca-Cola,0.45,5500
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Diet Coke,0.55,4000
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Sprite,0.55,4000
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Fanta,0.55,2750
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Powerade,0.6000000000000001,1750
FizzySip,1128299,2022-03-25,1900-01-03,West,Arizona,Dasani Water,0.55,3750
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Coca-Cola,0.55,5500
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Diet Coke,0.6000000000000001,3500
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Sprite,0.6000000000000001,4000
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Fanta,0.55,3000
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Powerade,0.6000000000000001,2000
FizzySip,1128299,2022-04-26,1900-01-04,West,Arizona,Dasani Water,0.7500000000000001,3750
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Coca-Cola,0.55,5750
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Diet Coke,0.6000000000000001,4250
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Sprite,0.6000000000000001,4500
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Fanta,0.55,3500
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Powerade,0.6000000000000001,2500
FizzySip,1128299,2022-05-27,1900-01-05,West,Arizona,Dasani Water,0.7500000000000001,4250
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Coca-Cola,0.55,7000
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Diet Coke,0.6000000000000001,5500
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Sprite,0.6000000000000001,5500
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Fanta,0.55,4250
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Powerade,0.6000000000000001,3000
FizzySip,1128299,2022-06-26,1900-01-06,West,Arizona,Dasani Water,0.7500000000000001,6000
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Coca-Cola,0.55,7500
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Diet Coke,0.6000000000000001,6000
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Sprite,0.6000000000000001,5500
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Fanta,0.55,4500
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Powerade,0.6000000000000001,5000
FizzySip,1128299,2022-07-25,1900-01-07,West,Arizona,Dasani Water,0.7500000000000001,5000
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Coca-Cola,0.6000000000000001,7000
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Diet Coke,0.6500000000000001,6500
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Sprite,0.6000000000000001,5250
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Fanta,0.6000000000000001,4750
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Powerade,0.7000000000000001,4750
FizzySip,1128299,2022-08-26,1900-01-08,West,Arizona,Dasani Water,0.7500000000000001,4500
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Coca-Cola,0.5000000000000001,6250
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Diet Coke,0.5500000000000002,6250
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Sprite,0.5000000000000001,4750
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Fanta,0.5000000000000001,4250
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Powerade,0.6000000000000001,4250
FizzySip,1128299,2022-09-27,1900-01-09,West,Arizona,Dasani Water,0.6500000000000001,4750
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Coca-Cola,0.5000000000000001,5500
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Diet Coke,0.5500000000000002,5500
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Sprite,0.5000000000000001,3750
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Fanta,0.5000000000000001,3500
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Powerade,0.6000000000000001,3250
FizzySip,1128299,2022-10-26,1900-01-10,West,Arizona,Dasani Water,0.7500000000000001,3750
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Coca-Cola,0.6000000000000001,5500
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Diet Coke,0.6500000000000001,6000
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Sprite,0.6000000000000001,4500
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Fanta,0.6000000000000001,4250
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Powerade,0.7000000000000001,3750
FizzySip,1128299,2022-11-26,1900-01-11,West,Arizona,Dasani Water,0.7500000000000001,5000
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Coca-Cola,0.6000000000000001,7000
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Diet Coke,0.6500000000000001,7000
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Sprite,0.6000000000000001,5000
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Fanta,0.6000000000000001,5000
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Powerade,0.7000000000000001,4250
FizzySip,1128299,2022-12-25,1900-01-12,West,Arizona,Dasani Water,0.7500000000000001,5250
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Coca-Cola,0.29999999999999993,4500
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Diet Coke,0.4,4500
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Sprite,0.4,4500
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Fanta,0.4,3000
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Powerade,0.4500000000000001,2500
FizzySip,1128299,2022-01-13,1900-01-01,West,New Mexico,Dasani Water,0.4,4500
FizzySip,1128299,2022-02-13,1900-01-02,West,New Mexico,Coca-Cola,0.29999999999999993,5000
